b1,b2,status,loss,status_downscale,loss_downscale, status_srtm, loss_srtm
78321,81321,0,0.000000,0,0.000000,0,0.000000
78683,78434,0,0.000000,0,0.000000,0,0.000000
81389,81482,0,0.000000,0,0.000000,0,0.000000
78333,81292,0,0.000000,0,0.000000,1,94.245232
78395,78628,0,0.000000,0,0.000000,1,85.958329
81429,81850,0,0.000000,0,0.000000,1,98.617014
81564,78690,0,0.000000,0,0.000000,0,0.000000
81586,78380,0,0.000000,0,0.000000,3,98.875448
82428,81390,0,0.000000,0,0.000000,1,101.647864
78355,84,0,0.000000,0,0.000000,1,80.331135
78304,81879,0,0.000000,0,0.000000,3,104.139720
81384,81569,0,0.000000,0,0.000000,0,0.000000
81355,81754,0,0.000000,0,0.000000,1,97.261881
81586,81390,0,0.000000,0,0.000000,1,98.982768
78312,81588,0,0.000000,0,0.000000,0,0.000000
82182,78380,0,0.000000,0,0.000000,3,99.961811
88599,81671,0,0.000000,0,0.000000,1,103.257232
82297,78689,0,0.000000,0,0.000000,3,106.284198
81359,81754,0,0.000000,0,0.000000,1,95.326538
81389,78690,0,0.000000,0,0.000000,0,0.000000
78689,81528,0,0.000000,0,0.000000,3,99.149733
78689,78333,3,100.968611,1,95.895262,1,95.320606
81671,78434,0,0.000000,0,0.000000,3,108.172230
78395,81620,0,0.000000,0,0.000000,1,102.494951
78395,78373,0,0.000000,0,0.000000,1,91.508383
81517,81567,0,0.000000,0,0.000000,1,96.846601
81586,81868,0,0.000000,0,0.000000,1,94.305445
81528,78408,0,0.000000,0,0.000000,0,0.000000
78365,78355,0,0.000000,0,0.000000,0,0.000000
81437,2649870,0,0.000000,0,0.000000,0,0.000000
81694,81741,0,0.000000,0,0.000000,1,99.674685
78299,78690,0,0.000000,0,0.000000,3,95.522523
78681,81298,0,0.000000,0,0.000000,3,98.877606
81290,81507,0,0.000000,0,0.000000,1,81.284833
78689,81868,0,0.000000,0,0.000000,3,110.004497
81850,81569,0,0.000000,0,0.000000,1,0.000000
81564,81482,0,0.000000,0,0.000000,0,0.000000
82007,81564,0,0.000000,0,0.000000,3,91.610685
82506,78402,0,0.000000,0,0.000000,1,101.547058
81694,82182,0,0.000000,0,0.000000,1,103.456306
81620,81850,0,0.000000,0,0.000000,1,84.200535
81355,78402,0,0.000000,0,0.000000,1,97.458398
81850,81951,0,0.000000,0,0.000000,3,101.873828
81454,81564,0,0.000000,0,0.000000,3,105.090812
78351,78434,0,0.000000,0,0.000000,0,0.000000
78408,78434,0,0.000000,0,0.000000,1,0.000000
81384,81685,0,0.000000,0,0.000000,0,0.000000
81384,81437,3,105.386338,3,101.385672,0,0.000000
81974,81558,0,0.000000,0,0.000000,1,97.236900
81741,81528,0,0.000000,0,0.000000,0,0.000000
78341,81389,0,0.000000,0,0.000000,0,0.000000
81429,81974,0,0.000000,0,0.000000,3,101.517968
81424,81974,0,0.000000,0,0.000000,3,104.321973
81974,78355,0,0.000000,0,0.000000,0,0.000000
82182,81389,0,0.000000,0,0.000000,0,0.000000
81567,78355,0,0.000000,0,0.000000,0,0.000000
81429,81558,0,0.000000,0,0.000000,1,96.011495
81850,81359,0,0.000000,0,0.000000,1,95.895209
81417,78347,3,106.180359,3,96.673934,0,0.000000
78358,78330,0,0.000000,0,0.000000,3,96.020802
81454,81359,0,0.000000,0,0.000000,3,100.775205
81567,81868,0,0.000000,0,0.000000,1,90.525527
81299,78380,0,0.000000,0,0.000000,3,101.142565
82007,81494,0,0.000000,0,0.000000,1,103.927108
81564,78355,0,0.000000,0,0.000000,0,0.000000
78333,81569,0,0.000000,0,0.000000,0,0.000000
88599,78689,0,0.000000,0,0.000000,3,105.359787
90699,82296,0,0.000000,0,0.000000,1,94.242420
81694,78434,0,0.000000,0,0.000000,3,109.742800
81321,81507,0,0.000000,0,0.000000,0,0.000000
78395,81878,0,0.000000,0,0.000000,3,107.108367
78287,81868,0,0.000000,0,0.000000,3,106.985539
81417,81471,0,0.000000,0,0.000000,0,0.000000
82506,81494,0,0.000000,0,0.000000,3,104.732208
78341,78402,0,0.000000,0,0.000000,1,80.751958
81494,78402,0,0.000000,0,0.000000,1,97.491012
81787,78408,0,0.000000,0,0.000000,3,107.558030
81671,82073,0,0.000000,0,0.000000,1,93.507640
81951,81298,0,0.000000,0,0.000000,3,103.524715
78347,82073,0,0.000000,0,0.000000,0,0.000000
78681,82428,0,0.000000,0,0.000000,3,114.250381
81517,81507,1,82.783007,1,82.783007,1,81.506493
81323,82528,0,0.000000,0,0.000000,3,105.711026
82297,81298,0,0.000000,0,0.000000,1,103.055614
82007,81528,0,0.000000,0,0.000000,1,103.061889
90699,81801,0,0.000000,0,0.000000,3,102.030277
81694,81801,0,0.000000,3,91.463898,1,91.026076
81390,82023,0,0.000000,0,0.000000,1,101.978209
81417,81298,3,88.200593,1,87.790081,3,85.258776
78333,81471,0,0.000000,0,0.000000,3,104.470868
81321,78341,0,0.000000,0,0.000000,0,0.000000
81555,84810,0,0.000000,0,0.000000,1,102.719496
81850,78683,0,0.000000,0,0.000000,0,0.000000
78330,81417,0,0.000000,0,0.000000,0,0.000000
82297,81437,0,0.000000,0,0.000000,3,104.542384
82297,81482,0,0.000000,0,0.000000,1,103.365469
81517,82296,0,0.000000,0,0.000000,1,102.637156
78683,84,0,0.000000,0,0.000000,0,0.000000
90699,81555,0,0.000000,0,0.000000,1,102.755240
81292,78434,0,0.000000,0,0.000000,0,0.000000
81741,81298,0,0.000000,0,0.000000,0,0.000000
81482,82023,0,0.000000,0,0.000000,1,103.031459
81564,81323,0,0.000000,0,0.000000,0,0.000000
81591,78341,0,0.000000,0,0.000000,0,0.000000
82528,81555,0,0.000000,0,0.000000,1,100.052361
78321,82528,0,0.000000,0,0.000000,1,99.030696
81567,81878,0,0.000000,0,0.000000,1,92.511103
90699,81390,0,0.000000,0,0.000000,1,102.954457
78312,84810,0,0.000000,0,0.000000,3,100.469887
81494,81879,0,0.000000,0,0.000000,3,106.287457
78365,78333,0,0.000000,0,0.000000,1,86.824794
78434,81868,0,0.000000,0,0.000000,0,0.000000
78330,82528,0,0.000000,0,0.000000,1,99.443626
81694,81290,0,0.000000,0,0.000000,1,82.371314
81389,82428,0,0.000000,0,0.000000,0,0.000000
81454,78690,0,0.000000,0,0.000000,1,96.993871
82007,81588,0,0.000000,0,0.000000,1,99.004328
81389,82023,0,0.000000,0,0.000000,0,0.000000
78395,78304,0,0.000000,0,0.000000,1,95.886135
78358,81974,0,0.000000,0,0.000000,3,106.260582
81384,81323,0,0.000000,0,0.000000,0,0.000000
78689,78312,1,96.722505,1,96.722505,1,96.212571
81517,78689,0,0.000000,0,0.000000,1,101.185123
78681,81682,0,0.000000,0,0.000000,3,106.441756
81850,78351,0,0.000000,0,0.000000,1,100.751881
81355,81417,0,0.000000,0,0.000000,1,86.967176
81517,81586,0,0.000000,0,0.000000,1,100.663047
81741,81754,0,0.000000,0,0.000000,1,95.452832
78373,81654,0,0.000000,0,0.000000,1,90.493701
78330,81528,0,0.000000,0,0.000000,3,97.878770
81528,82296,0,0.000000,0,0.000000,1,101.756477
82073,81685,0,0.000000,0,0.000000,1,99.887294
81384,88599,0,0.000000,0,0.000000,0,0.000000
81754,2649870,0,0.000000,0,0.000000,1,98.950858
81437,81321,0,0.000000,0,0.000000,0,0.000000
81569,82023,0,0.000000,0,0.000000,1,96.605063
81620,81586,0,0.000000,0,0.000000,1,97.957669
78347,78690,0,0.000000,0,0.000000,1,89.259263
78373,78341,0,0.000000,0,0.000000,3,98.948102
78689,90699,0,0.000000,0,0.000000,3,105.663277
78330,78380,0,0.000000,0,0.000000,1,67.821741
81321,81555,0,0.000000,0,0.000000,0,0.000000
82007,82506,0,0.000000,0,0.000000,3,94.454229
81654,82296,0,0.000000,0,0.000000,1,92.178465
78434,82296,0,0.000000,0,0.000000,1,99.238742
81429,82297,0,0.000000,0,0.000000,3,102.529888
78341,81555,0,0.000000,0,0.000000,3,102.120097
81974,82297,0,0.000000,0,0.000000,1,83.119347
78299,82073,0,0.000000,0,0.000000,3,109.709956
81494,78690,0,0.000000,0,0.000000,0,0.000000
78355,78341,0,0.000000,0,0.000000,0,0.000000
81292,81569,0,0.000000,0,0.000000,3,101.355482
82182,78287,0,0.000000,0,0.000000,3,105.036142
81974,2649870,0,0.000000,0,0.000000,1,86.015836
81586,78333,0,0.000000,0,0.000000,0,0.000000
81424,78304,1,91.706652,1,91.706652,1,90.139015
81517,81741,0,0.000000,0,0.000000,1,99.993395
81517,78434,0,0.000000,0,0.000000,0,0.000000
78321,81494,0,0.000000,0,0.000000,1,97.892395
82506,78351,0,0.000000,0,0.000000,0,0.000000
81564,90699,0,0.000000,0,0.000000,1,97.277662
78358,81654,0,0.000000,0,0.000000,0,0.000000
78434,81569,0,0.000000,0,0.000000,0,0.000000
81694,81588,0,0.000000,3,102.328681,1,95.868925
82250,84,0,0.000000,0,0.000000,0,0.000000
81528,81389,0,0.000000,0,0.000000,0,0.000000
81564,81801,0,0.000000,0,0.000000,0,0.000000
82182,81569,0,0.000000,0,0.000000,3,100.317010
81528,81878,0,0.000000,0,0.000000,1,100.047407
81321,81951,0,0.000000,0,0.000000,0,0.000000
88599,81437,0,0.000000,0,0.000000,0,0.000000
82016,81298,0,0.000000,0,0.000000,3,107.418284
81564,81878,0,0.000000,0,0.000000,1,92.512351
78330,78402,0,0.000000,0,0.000000,1,87.123829
78689,84810,0,0.000000,0,0.000000,1,103.949479
78321,78304,0,0.000000,0,0.000000,1,97.280904
78330,82023,0,0.000000,0,0.000000,1,100.100050
81424,81454,0,0.000000,0,0.000000,1,86.675156
81389,81801,0,0.000000,0,0.000000,0,0.000000
81555,82296,0,0.000000,0,0.000000,1,100.267738
81685,82023,0,0.000000,0,0.000000,1,95.722130
81454,2649870,0,0.000000,0,0.000000,3,106.565054
81429,81567,0,0.000000,0,0.000000,1,96.145205
82073,81507,0,0.000000,0,0.000000,0,0.000000
78347,78380,1,92.073796,1,92.073796,0,0.000000
81567,78304,0,0.000000,0,0.000000,1,100.386592
78689,81588,0,0.000000,0,0.000000,3,105.653145
81290,81471,0,0.000000,0,0.000000,1,73.573123
81850,78380,0,0.000000,0,0.000000,0,0.000000
81384,78321,0,0.000000,0,0.000000,0,0.000000
78358,78333,0,0.000000,3,99.431278,1,87.010581
81787,81588,0,0.000000,0,0.000000,1,89.287928
81417,78287,0,0.000000,0,0.000000,3,97.934974
81685,81569,0,0.000000,0,0.000000,3,103.158120
81787,81321,0,0.000000,0,0.000000,0,0.000000
81671,78380,0,0.000000,0,0.000000,0,0.000000
78299,81974,0,0.000000,0,0.000000,0,0.000000
81292,82428,0,0.000000,0,0.000000,3,107.533574
81359,78402,0,0.000000,0,0.000000,1,101.704142
81620,78321,0,0.000000,0,0.000000,3,102.471793
81694,81528,0,0.000000,0,0.000000,0,0.000000
81494,78312,0,0.000000,0,0.000000,1,97.058671
78365,78683,0,0.000000,0,0.000000,0,0.000000
78330,78351,0,0.000000,0,0.000000,1,92.694635
81974,81754,0,0.000000,0,0.000000,1,97.479053
81754,82296,0,0.000000,0,0.000000,1,97.296602
78358,81564,0,0.000000,0,0.000000,0,0.000000
88599,78312,0,0.000000,0,0.000000,3,99.362530
81429,81437,0,0.000000,0,0.000000,1,74.277214
81424,81298,0,0.000000,0,0.000000,1,77.296428
81355,81290,0,0.000000,0,0.000000,1,92.407995
81671,81569,0,0.000000,3,101.625944,1,88.997495
81384,82297,0,0.000000,0,0.000000,0,0.000000
81355,82016,0,0.000000,0,0.000000,3,103.980114
82250,82296,0,0.000000,0,0.000000,1,93.391758
81787,84810,0,0.000000,0,0.000000,1,100.987466
82528,78690,0,0.000000,0,0.000000,0,0.000000
81389,81879,0,0.000000,0,0.000000,0,0.000000
78380,78628,0,0.000000,0,0.000000,0,0.000000
81429,81685,0,0.000000,0,0.000000,0,0.000000
81654,78402,0,0.000000,0,0.000000,3,97.184673
81429,78408,0,0.000000,0,0.000000,0,0.000000
81323,78628,0,0.000000,0,0.000000,3,100.238951
78683,81298,0,0.000000,0,0.000000,0,0.000000
81787,81741,0,0.000000,0,0.000000,1,96.384181
82007,78351,0,0.000000,0,0.000000,0,0.000000
78299,81359,0,0.000000,0,0.000000,3,102.542240
78402,82428,0,0.000000,0,0.000000,1,101.027884
81323,81879,0,0.000000,0,0.000000,3,107.105376
88599,81569,0,0.000000,0,0.000000,1,101.073637
78355,78380,1,85.539185,1,85.539185,1,82.298126
81454,82073,0,0.000000,0,0.000000,1,103.057468
81299,81588,0,0.000000,0,0.000000,1,95.065260
81389,82296,0,0.000000,0,0.000000,0,0.000000
81437,81868,0,0.000000,0,0.000000,0,0.000000
82528,81879,0,0.000000,0,0.000000,1,94.889746
82506,78380,0,0.000000,0,0.000000,3,100.721951
81654,78312,0,0.000000,0,0.000000,0,0.000000
81591,81555,0,0.000000,0,0.000000,1,96.457558
81323,82023,0,0.000000,0,0.000000,3,105.769779
81429,81868,0,0.000000,0,0.000000,0,0.000000
81850,78690,0,0.000000,0,0.000000,0,0.000000
82007,81741,0,0.000000,0,0.000000,3,100.207253
78408,81390,0,0.000000,0,0.000000,0,0.000000
82182,78347,0,0.000000,0,0.000000,3,104.964348
81290,81555,0,0.000000,0,0.000000,1,90.989229
78408,78312,0,0.000000,0,0.000000,1,96.673541
81384,78341,0,0.000000,0,0.000000,3,104.146246
78330,84810,0,0.000000,0,0.000000,1,97.976792
82007,78434,0,0.000000,0,0.000000,3,104.928488
81359,84,0,0.000000,0,0.000000,0,0.000000
81558,82428,0,0.000000,0,0.000000,1,97.721393
81694,81494,0,0.000000,0,0.000000,3,98.636291
81482,81298,1,75.646175,1,75.646175,1,0.000000
81558,78380,0,0.000000,0,0.000000,0,0.000000
81528,81951,0,0.000000,0,0.000000,3,103.469903
81454,81671,0,0.000000,0,0.000000,1,97.292712
81424,81671,3,102.721094,1,98.613317,0,0.000000
82073,82250,0,0.000000,0,0.000000,1,80.831477
81620,81482,0,0.000000,0,0.000000,0,0.000000
81417,78683,0,0.000000,0,0.000000,0,0.000000
81685,81801,0,0.000000,0,0.000000,3,100.048032
81588,82023,0,0.000000,0,0.000000,1,97.799397
81321,82023,0,0.000000,0,0.000000,0,0.000000
81355,78689,0,0.000000,0,0.000000,1,96.810651
82182,82250,0,0.000000,0,0.000000,3,99.753373
78395,81591,0,0.000000,0,0.000000,3,100.336234
81974,81321,0,0.000000,0,0.000000,0,0.000000
81424,81355,0,0.000000,0,0.000000,1,80.014797
78690,82428,0,0.000000,0,0.000000,0,0.000000
81654,81494,0,0.000000,0,0.000000,3,105.433478
81517,78312,0,0.000000,0,0.000000,1,100.318719
78330,78304,0,0.000000,0,0.000000,1,97.309357
81321,81292,0,0.000000,0,0.000000,0,0.000000
78380,82528,1,100.125510,1,100.125510,1,99.710788
78365,82073,0,0.000000,0,0.000000,0,0.000000
82007,81951,0,0.000000,0,0.000000,1,91.922338
78365,81471,0,0.000000,0,0.000000,3,106.397507
82073,81389,0,0.000000,0,0.000000,0,0.000000
81787,78690,0,0.000000,0,0.000000,0,0.000000
78304,81569,3,110.095102,3,105.378129,3,103.626064
82428,81801,0,0.000000,0,0.000000,1,99.057952
81429,81384,0,0.000000,0,0.000000,0,0.000000
81494,82528,0,0.000000,0,0.000000,1,102.818223
81471,78321,0,0.000000,0,0.000000,1,100.651981
82016,78683,0,0.000000,0,0.000000,0,0.000000
81389,81588,0,0.000000,0,0.000000,0,0.000000
81355,82428,0,0.000000,0,0.000000,1,102.732811
81417,82250,0,0.000000,0,0.000000,0,0.000000
81588,78434,0,0.000000,0,0.000000,0,0.000000
81879,81801,0,0.000000,0,0.000000,3,94.274626
78347,81569,0,0.000000,0,0.000000,3,106.237126
81682,78341,0,0.000000,0,0.000000,3,100.179120
81567,81564,0,0.000000,0,0.000000,1,93.354111
81564,84,0,0.000000,0,0.000000,0,0.000000
81384,81321,0,0.000000,0,0.000000,1,79.877309
81437,81558,0,0.000000,0,0.000000,1,96.514500
81671,81555,0,0.000000,0,0.000000,1,77.381361
81389,78402,0,0.000000,0,0.000000,0,0.000000
81359,90699,0,0.000000,0,0.000000,1,104.239317
81564,81359,0,0.000000,0,0.000000,3,102.405543
81299,81292,1,76.534981,1,76.534981,1,74.284076
88599,81685,0,0.000000,0,0.000000,1,92.151941
82007,78304,0,0.000000,0,0.000000,0,0.000000
81482,81507,0,0.000000,0,0.000000,0,0.000000
82016,81390,0,0.000000,0,0.000000,1,102.983363
81654,81323,0,0.000000,0,0.000000,0,0.000000
78355,81868,0,0.000000,0,0.000000,0,0.000000
78689,81569,0,0.000000,0,0.000000,3,105.241473
81290,82528,0,0.000000,0,0.000000,1,102.405374
81787,90699,0,0.000000,0,0.000000,1,101.025568
78365,82007,0,0.000000,0,0.000000,0,0.000000
81429,78355,0,0.000000,0,0.000000,0,0.000000
81569,81298,0,0.000000,0,0.000000,3,98.725598
81682,88599,0,0.000000,0,0.000000,1,95.980237
78689,82016,0,0.000000,0,0.000000,1,104.309205
81437,81671,0,0.000000,0,0.000000,3,102.760529
81555,81685,0,0.000000,0,0.000000,3,99.697502
81454,78341,0,0.000000,0,0.000000,1,93.397484
82016,81321,0,0.000000,0,0.000000,0,0.000000
82016,78312,0,0.000000,0,0.000000,3,101.582670
78341,78628,0,0.000000,3,98.616438,1,85.688527
81654,82073,0,0.000000,0,0.000000,1,98.710399
82296,82023,0,0.000000,0,0.000000,1,81.388845
81671,81323,0,0.000000,0,0.000000,3,103.764956
81528,78304,0,0.000000,0,0.000000,1,93.085248
81321,78402,0,0.000000,0,0.000000,0,0.000000
81437,78341,0,0.000000,0,0.000000,3,93.624279
78341,81482,0,0.000000,0,0.000000,1,95.905319
81974,81868,0,0.000000,0,0.000000,1,94.375348
81517,81879,0,0.000000,0,0.000000,1,98.990310
78287,78434,0,0.000000,0,0.000000,0,0.000000
78358,81528,0,0.000000,0,0.000000,1,96.314499
81694,81507,0,0.000000,0,0.000000,1,89.015168
81424,78333,0,0.000000,0,0.000000,1,95.404242
81620,81471,0,0.000000,0,0.000000,1,0.000000
78321,81569,0,0.000000,0,0.000000,3,99.984661
81290,81359,0,0.000000,0,0.000000,1,73.573123
78351,82182,0,0.000000,0,0.000000,0,0.000000
81671,82016,0,0.000000,0,0.000000,1,102.968657
81355,81878,0,0.000000,0,0.000000,3,103.377780
81558,81323,0,0.000000,0,0.000000,3,98.617798
78395,81868,0,0.000000,0,0.000000,0,0.000000
81494,82023,0,0.000000,0,0.000000,1,103.148032
78358,2649870,0,0.000000,0,0.000000,3,106.218050
81323,81390,0,0.000000,0,0.000000,1,91.815570
81528,81292,1,78.810750,1,78.810750,1,77.267489
81429,81694,0,0.000000,0,0.000000,3,101.276753
81974,78683,0,0.000000,0,0.000000,0,0.000000
81424,78365,0,0.000000,0,0.000000,1,94.883295
81517,81682,0,0.000000,0,0.000000,3,103.836166
81429,81417,0,0.000000,0,0.000000,3,97.299921
81620,82016,0,0.000000,0,0.000000,1,102.003064
78689,78690,0,0.000000,0,0.000000,1,84.318572
82182,78690,0,0.000000,0,0.000000,3,106.548708
78689,81321,0,0.000000,0,0.000000,1,100.306164
81555,81868,0,0.000000,0,0.000000,1,94.414399
81555,2649870,0,0.000000,0,0.000000,1,101.525510
81424,81588,0,0.000000,0,0.000000,3,99.872997
81321,81754,0,0.000000,0,0.000000,0,0.000000
81359,82428,0,0.000000,0,0.000000,1,102.805116
82182,81868,0,0.000000,0,0.000000,3,101.388489
81323,82296,0,0.000000,0,0.000000,3,106.234331
81754,81390,0,0.000000,0,0.000000,1,94.484649
81482,81569,0,0.000000,0,0.000000,3,103.260360
78373,81569,0,0.000000,0,0.000000,1,99.015938
81682,81801,0,0.000000,0,0.000000,3,98.486043
81564,81868,0,0.000000,0,0.000000,1,87.365778
90699,81879,0,0.000000,0,0.000000,1,100.493578
81424,81482,3,83.117316,3,83.115793,1,73.779486
81323,82073,0,0.000000,0,0.000000,3,107.336351
81951,2649870,0,0.000000,0,0.000000,3,101.319036
78365,78287,0,0.000000,0,0.000000,1,88.745056
81323,81868,0,0.000000,0,0.000000,0,0.000000
81355,78355,0,0.000000,0,0.000000,0,0.000000
78304,84,0,0.000000,0,0.000000,3,100.994440
81555,82023,0,0.000000,0,0.000000,1,100.258923
78355,81323,0,0.000000,0,0.000000,0,0.000000
81417,81654,0,0.000000,0,0.000000,0,0.000000
82528,81507,0,0.000000,0,0.000000,0,0.000000
78287,81879,0,0.000000,0,0.000000,3,103.330162
82297,82428,0,0.000000,0,0.000000,1,83.486171
81591,81567,0,0.000000,0,0.000000,1,88.349093
78681,81591,0,0.000000,0,0.000000,0,0.000000
81741,81323,0,0.000000,0,0.000000,0,0.000000
84,81390,0,0.000000,0,0.000000,3,105.348781
81417,81754,0,0.000000,0,0.000000,0,0.000000
81417,81389,0,0.000000,0,0.000000,1,90.589390
81290,78683,0,0.000000,0,0.000000,0,0.000000
2649870,82428,0,0.000000,0,0.000000,1,79.362212
82297,78628,0,0.000000,0,0.000000,0,0.000000
82250,82023,0,0.000000,0,0.000000,1,91.312045
78287,82428,0,0.000000,0,0.000000,3,108.196959
81564,81586,0,0.000000,0,0.000000,1,90.110914
81384,81558,0,0.000000,0,0.000000,0,0.000000
81429,81620,0,0.000000,0,0.000000,1,98.222131
78434,81685,0,0.000000,0,0.000000,3,99.949800
81694,78351,0,0.000000,0,0.000000,3,100.911916
78347,81951,0,0.000000,0,0.000000,0,0.000000
81671,82182,0,0.000000,0,0.000000,1,102.411808
78358,81754,0,0.000000,0,0.000000,3,104.147419
81323,81507,0,0.000000,0,0.000000,0,0.000000
81682,81868,0,0.000000,0,0.000000,1,98.044997
78408,78628,0,0.000000,0,0.000000,1,0.000000
81682,78434,0,0.000000,0,0.000000,1,94.828659
81482,81588,0,0.000000,0,0.000000,1,95.993695
81359,81951,0,0.000000,0,0.000000,1,102.969216
78373,81299,0,0.000000,0,0.000000,0,0.000000
81517,81390,0,0.000000,0,0.000000,1,89.293340
81507,81801,0,0.000000,0,0.000000,0,0.000000
81620,81323,0,0.000000,0,0.000000,0,0.000000
78365,78347,1,76.786048,1,76.786048,1,71.179679
81591,82016,0,0.000000,0,0.000000,1,95.472821
82182,81482,0,0.000000,0,0.000000,1,103.882633
78365,81564,0,0.000000,0,0.000000,0,0.000000
78365,81517,0,0.000000,0,0.000000,1,101.154126
78380,81390,0,0.000000,0,0.000000,3,101.129900
81290,82073,0,0.000000,0,0.000000,1,102.609816
78299,82023,0,0.000000,0,0.000000,0,0.000000
81564,82250,0,0.000000,0,0.000000,1,89.536452
78373,78304,0,0.000000,0,0.000000,1,98.401369
82182,82296,0,0.000000,0,0.000000,1,88.080727
81299,78341,0,0.000000,0,0.000000,3,96.117929
78395,81682,0,0.000000,0,0.000000,1,94.047233
81850,81299,0,0.000000,0,0.000000,1,99.109634
78333,82182,0,0.000000,0,0.000000,3,101.051797
78395,78408,0,0.000000,0,0.000000,1,92.205239
81424,82007,0,0.000000,0,0.000000,3,105.577806
81564,78402,0,0.000000,0,0.000000,0,0.000000
82182,82023,0,0.000000,0,0.000000,1,89.572324
82297,81878,0,0.000000,0,0.000000,1,97.778966
78321,82296,0,0.000000,0,0.000000,1,98.766925
81741,81507,0,0.000000,0,0.000000,0,0.000000
82250,81390,0,0.000000,0,0.000000,1,101.582527
78299,81494,0,0.000000,0,0.000000,1,93.023725
78341,84,0,0.000000,0,0.000000,0,0.000000
90699,81685,0,0.000000,0,0.000000,1,93.319164
78395,81292,0,0.000000,0,0.000000,1,97.305237
82297,81868,0,0.000000,0,0.000000,1,95.412557
82007,78628,0,0.000000,0,0.000000,0,0.000000
81564,78304,0,0.000000,0,0.000000,0,0.000000
81620,81879,0,0.000000,0,0.000000,1,91.507339
81507,84,0,0.000000,0,0.000000,0,0.000000
78365,82296,0,0.000000,0,0.000000,3,108.039611
81567,81359,0,0.000000,0,0.000000,1,96.305058
78341,81754,0,0.000000,0,0.000000,3,104.139447
81482,81878,0,0.000000,0,0.000000,3,101.258423
81671,81359,0,0.000000,0,0.000000,1,0.000000
81586,81588,0,0.000000,0,0.000000,3,96.464719
81682,81471,0,0.000000,0,0.000000,3,99.779358
81694,81323,0,0.000000,0,0.000000,3,102.919739
81389,78304,0,0.000000,0,0.000000,1,96.929523
78299,78402,3,92.532654,3,92.315896,1,89.900255
81567,82428,0,0.000000,0,0.000000,1,96.737291
81424,81654,0,0.000000,0,0.000000,0,0.000000
81564,78347,0,0.000000,0,0.000000,0,0.000000
81471,81323,0,0.000000,0,0.000000,0,0.000000
81787,81482,0,0.000000,0,0.000000,1,97.123181
82016,78408,0,0.000000,0,0.000000,1,94.228131
78395,82007,0,0.000000,0,0.000000,3,104.193225
81974,81787,0,0.000000,0,0.000000,1,98.254918
82250,81507,0,0.000000,0,0.000000,0,0.000000
81868,78628,0,0.000000,0,0.000000,0,0.000000
81564,81471,0,0.000000,0,0.000000,1,99.323692
78689,82296,0,0.000000,0,0.000000,3,108.415267
81323,78312,0,0.000000,0,0.000000,3,98.423269
81591,81437,0,0.000000,0,0.000000,3,101.892151
81564,78321,0,0.000000,0,0.000000,0,0.000000
78395,78351,0,0.000000,0,0.000000,1,92.289039
2649870,81390,0,0.000000,0,0.000000,1,102.362159
81787,78380,0,0.000000,0,0.000000,0,0.000000
82250,81879,0,0.000000,0,0.000000,1,90.345740
81591,82182,0,0.000000,0,0.000000,3,95.489352
81974,81528,0,0.000000,0,0.000000,1,101.969041
82297,81471,0,0.000000,0,0.000000,1,102.211946
84810,81390,0,0.000000,0,0.000000,1,103.089381
81429,82023,0,0.000000,0,0.000000,3,102.284054
81290,81801,0,0.000000,0,0.000000,1,92.938104
81694,81564,0,0.000000,0,0.000000,3,99.775322
81741,82506,0,0.000000,0,0.000000,1,98.086818
78351,81801,0,0.000000,0,0.000000,1,98.075163
78373,81588,0,0.000000,0,0.000000,3,95.610892
82073,78628,0,0.000000,0,0.000000,0,0.000000
78355,78434,0,0.000000,0,0.000000,1,85.007719
78681,81390,0,0.000000,0,0.000000,1,99.429692
78408,78683,0,0.000000,0,0.000000,0,0.000000
81620,81290,0,0.000000,0,0.000000,1,92.368709
82182,78341,0,0.000000,0,0.000000,3,108.348562
81429,78351,0,0.000000,3,87.985131,1,87.277347
78365,78380,0,0.000000,0,0.000000,0,0.000000
81868,82023,0,0.000000,0,0.000000,1,93.662821
78365,81754,0,0.000000,0,0.000000,3,104.642718
82016,81482,0,0.000000,0,0.000000,0,0.000000
81429,81517,0,0.000000,0,0.000000,3,97.741196
81591,81586,0,0.000000,0,0.000000,1,80.184768
81299,81389,0,0.000000,0,0.000000,0,0.000000
78299,78333,1,91.358921,1,91.358921,1,90.877028
81694,82506,0,0.000000,0,0.000000,1,103.674914
81588,84,0,0.000000,0,0.000000,0,0.000000
81654,78347,0,0.000000,0,0.000000,0,0.000000
78408,81494,0,0.000000,0,0.000000,0,0.000000
81850,81741,0,0.000000,0,0.000000,1,97.979023
81586,82073,0,0.000000,0,0.000000,1,97.582051
81437,81299,3,83.024487,3,82.654835,1,78.405263
78380,81298,0,0.000000,0,0.000000,3,100.831653
81754,90699,0,0.000000,0,0.000000,1,100.578249
82182,90699,0,0.000000,0,0.000000,1,91.523445
81454,90699,0,0.000000,0,0.000000,0,0.000000
81355,81685,0,0.000000,0,0.000000,0,0.000000
78312,81878,0,0.000000,0,0.000000,0,0.000000
81974,78347,0,0.000000,0,0.000000,0,0.000000
78333,84810,0,0.000000,0,0.000000,1,99.678212
78299,81879,0,0.000000,0,0.000000,3,105.979818
78355,81588,0,0.000000,0,0.000000,0,0.000000
82073,78434,0,0.000000,0,0.000000,3,103.514115
81558,81390,0,0.000000,0,0.000000,1,93.851200
78395,81850,0,0.000000,0,0.000000,0,0.000000
